time,value
0.104979999,0.099327
0.104989998,0.098943
0.104999997,0.098543
0.105010003,0.098128
0.105020002,0.097697
0.105030000,0.097251
0.105039999,0.096790
0.105049998,0.096313
0.105060004,0.095821
0.105070002,0.095314
0.105080001,0.094792
0.105090000,0.094255
0.105099998,0.093703
0.105109997,0.093136
0.105120003,0.092554
0.105130002,0.091958
0.105140001,0.091347
0.105149999,0.090722
0.105159998,0.090083
0.105169997,0.089429
0.105180003,0.088762
0.105190001,0.088080
0.105200000,0.087384
0.105209999,0.086675
0.105219997,0.085952
0.105230004,0.085215
0.105240002,0.084465
0.105250001,0.083701
0.105260000,0.082924
0.105269998,0.082135
0.105279997,0.081332
0.105290003,0.080516
0.105300002,0.079688
0.105310000,0.078847
0.105319999,0.077993
0.105329998,0.077128
0.105339997,0.076250
0.105350003,0.075360
0.105360001,0.074458
0.105370000,0.073544
0.105379999,0.072619
0.105389997,0.071682
0.105400003,0.070734
0.105410002,0.069775
0.105420001,0.068805
0.105430000,0.067824
0.105439998,0.066832
0.105449997,0.065830
0.105460003,0.064817
0.105470002,0.063794
0.105480000,0.062761
0.105489999,0.061718
0.105499998,0.060666
0.105509996,0.059603
0.105520003,0.058532
0.105530001,0.057451
0.105540000,0.056361
0.105549999,0.055262
0.105559997,0.054154
0.105570003,0.053038
0.105580002,0.051914
0.105590001,0.050781
0.105599999,0.049640
0.105609998,0.048492
0.105619997,0.047335
0.105630003,0.046172
0.105640002,0.045001
0.105650000,0.043822
0.105659999,0.042637
0.105669998,0.041446
0.105679996,0.040247
0.105690002,0.039043
0.105700001,0.037832
0.105710000,0.036615
0.105719998,0.035392
0.105729997,0.034164
0.105740003,0.032931
0.105750002,0.031692
0.105760001,0.030448
0.105769999,0.029200
0.105779998,0.027946
0.105789997,0.026689
0.105800003,0.025427
0.105810001,0.024161
0.105820000,0.022891
0.105829999,0.021618
0.105839998,0.020341
0.105850004,0.019062
0.105860002,0.017779
0.105870001,0.016493
0.105880000,0.015205
0.105889998,0.013914
0.105899997,0.012621
0.105910003,0.011326
0.105920002,0.010029
0.105930001,0.008731
0.105939999,0.007431
0.105949998,0.006131
0.105959997,0.004829
0.105970003,0.003526
0.105980001,0.002223
0.105990000,0.000920
0.105999999,-0.000384
0.106009997,-0.001688
0.106020004,-0.002991
0.106030002,-0.004294
0.106040001,-0.005596
0.106050000,-0.006897
0.106059998,-0.008197
0.106069997,-0.009496
0.106080003,-0.010794
0.106090002,-0.012089
0.106100000,-0.013383
0.106109999,-0.014675
0.106119998,-0.015964
0.106129996,-0.017251
0.106140003,-0.018535
0.106150001,-0.019816
0.106160000,-0.021094
0.106169999,-0.022369
0.106179997,-0.023640
0.106190003,-0.024907
0.106200002,-0.026171
0.106210001,-0.027430
0.106219999,-0.028685
0.106229998,-0.029936
0.106239997,-0.031182
0.106250003,-0.032423
0.106260002,-0.033658
0.106270000,-0.034889
0.106279999,-0.036114
0.106289998,-0.037333
0.106299996,-0.038546
0.106310003,-0.039753
0.106320001,-0.040954
0.106330000,-0.042149
0.106339999,-0.043337
0.106349997,-0.044518
0.106360003,-0.045692
0.106370002,-0.046858
0.106380001,-0.048018
0.106389999,-0.049169
0.106399998,-0.050313
0.106409997,-0.051449
0.106420003,-0.052577
0.106430002,-0.053697
0.106440000,-0.054808
0.106449999,-0.055911
0.106459998,-0.057004
0.106470004,-0.058089
0.106480002,-0.059164
0.106490001,-0.060231
0.106500000,-0.061287
0.106509998,-0.062334
0.106519997,-0.063371
0.106530003,-0.064398
0.106540002,-0.065415
0.106550001,-0.066422
0.106559999,-0.067418
0.106569998,-0.068403
0.106579997,-0.069378
0.106590003,-0.070342
0.106600001,-0.071294
0.106610000,-0.072236
0.106619999,-0.073166
0.106629997,-0.074084
0.106640004,-0.074991
0.106650002,-0.075886
0.106660001,-0.076768
0.106670000,-0.077639
0.106679998,-0.078498
0.106689997,-0.079344
0.106700003,-0.080177
0.106710002,-0.080998
0.106720001,-0.081806
0.106729999,-0.082602
0.106739998,-0.083384
0.106749997,-0.084153
0.106760003,-0.084908
0.106770001,-0.085651
0.106780000,-0.086379
0.106789999,-0.087094
0.106799997,-0.087796
0.106810004,-0.088483
0.106820002,-0.089157
0.106830001,-0.089816
0.106840000,-0.090462
0.106849998,-0.091093
0.106859997,-0.091709
0.106870003,-0.092311
0.106880002,-0.092899
0.106890000,-0.093472
0.106899999,-0.094030
0.106909998,-0.094573
0.106919996,-0.095101
0.106930003,-0.095615
0.106940001,-0.096113
0.106950000,-0.096596
0.106959999,-0.097064
0.106969997,-0.097516
0.106980003,-0.097953
0.106990002,-0.098375
0.107000001,-0.098781
0.107009999,-0.099171
0.107019998,-0.099546
0.107029997,-0.099905
0.107040003,-0.100248
0.107050002,-0.100576
0.107060000,-0.100887
0.107069999,-0.101183
0.107079998,-0.101463
0.107089996,-0.101726
0.107100002,-0.101974
0.107110001,-0.102205
0.107120000,-0.102421
0.107129999,-0.102620
0.107139997,-0.102803
0.107150003,-0.102969
0.107160002,-0.103120
0.107170001,-0.103254
