time_s,sample
0.00163265306122449,0.684114210404277
0.00165532879818594,0.689953250287113
0.00167800453514739,0.695652236376626
0.00170068027210884,0.701210011834118
0.00172335600907029,0.706625448485275
0.00174603174603175,0.711897447049175
0.0017687074829932,0.717024937361429
0.00179138321995465,0.72200687859142
0.0018140589569161,0.726842259453575
0.00183673469387755,0.73153009841265
0.001859410430839,0.736069443882971
0.00188208616780045,0.740459374421597
0.0019047619047619,0.744698998915363
0.00192743764172336,0.748787456761769
0.00195011337868481,0.752723918043671
0.00197278911564626,0.756507583697749
0.00199546485260771,0.760137685676709
0.00201814058956916,0.763613487105187
0.00204081632653061,0.766934282429329
0.00206349206349206,0.77009939756001
0.00208616780045351,0.773108190009671
0.00210884353741497,0.775960049022733
0.00213151927437642,0.778654395699581
0.00215419501133787,0.781190683114066
0.00217687074829932,0.783568396424533
0.00219954648526077,0.785787052978328
0.00222222222222222,0.787846202409766
0.00224489795918367,0.78974542673156
0.00226757369614512,0.79148434041966
0.00229024943310658,0.793062590491515
0.00231292517006803,0.794479856577724
0.00233560090702948,0.795735850987068
0.00235827664399093,0.79683031876491
0.00238095238095238,0.797763037744944
0.00240362811791383,0.798533818594298
0.00242630385487528,0.799142504851961
0.00244897959183673,0.79958897296055
0.00247165532879819,0.799873132291385
0.00249433106575964,0.799994925162887
0.00251700680272109,0.799954326852289
0.00253968253968254,0.799751345600653
0.00256235827664399,0.799386022611198
0.00258503401360544,0.798858432040933
0.00260770975056689,0.798168680985608
0.00263038548752834,0.797316909457974
0.0026530612244898,0.796303290359359
0.00267573696145125,0.795128029444572
0.0026984126984127,0.793791365280138
0.00272108843537415,0.79229356919587
0.0027437641723356,0.790634945229794
0.00276643990929705,0.788815830066429
0.0027891156462585,0.786836592968442
0.00281179138321995,0.784697635701699
0.00283446712018141,0.782399392453703
0.00285714285714286,0.779942329745459
0.00287981859410431,0.777326946336779
0.00290249433106576,0.774553773125036
0.00292517006802721,0.771623373037394
0.00294784580498866,0.768536340916546
0.00297052154195011,0.765293303399959
0.00299319727891156,0.761894918792682
0.00301587301587302,0.758341876933705
0.00303854875283447,0.75463489905594
0.00306122448979592,0.750774737639808
0.00308390022675737,0.746762176260501
0.00310657596371882,0.742598029428915
0.00312925170068027,0.738283142426323
0.00315192743764172,0.733818391132781
0.00317460317460317,0.729204681849339
0.00319727891156463,0.724442951114068
0.00321995464852608,0.719534165511953
0.00324263038548753,0.714479321478687
0.00326530612244898,0.7092794450984
0.00328798185941043,0.703935591895379
0.00331065759637188,0.698448846619803
0.00333333333333333,0.692820323027551
0.00335600907029478,0.68705116365412
0.00337868480725624,0.681142539582703
0.00340136054421769,0.675095650206467
0.00342403628117914,0.66891172298509
0.00344671201814059,0.6625920131956
0.00346938775510204,0.656137803677565
0.00349206349206349,0.649550404572685
0.00351473922902494,0.642831153058854
0.00353741496598639,0.635981413078718
0.00356009070294785,0.629002575062814
0.0035827664399093,0.621896055647321
0.00360544217687075,0.614663297386502
0.0036281179138322,0.607305768459875
0.00365079365079365,0.599824962374187
0.0036734693877551,0.592222397660252
0.00369614512471655,0.584499617564698
0.003718820861678,0.576658189736705
0.00374149659863946,0.568699705909788
0.00376417233560091,0.560625781578691
0.00378684807256236,0.552438055671455
0.00380952380952381,0.544138190216735
0.00383219954648526,0.535727870006422
0.00385487528344671,0.527208802253646
0.00387755102040816,0.518582716246231
0.00390022675736961,0.509851362995663
0.00392290249433107,0.501016514881656
0.00394557823129252,0.492079965292371
0.00396825396825397,0.483043528260382
0.00399092970521542,0.473909038094438
0.00401360544217687,0.464678349007122
0.00403628117913832,0.455353334738461
0.00405895691609977,0.445935888175574
0.00408163265306122,0.436427920968439
0.00410430839002268,0.426831363141841
0.00412698412698413,0.417148162703598
0.00414965986394558,0.407380285249139
0.00417233560090703,0.397529713562496
0.00419501133786848,0.387598447213833
0.00421768707482993,0.377588502153539
0.00424036281179138,0.367501910303016
0.00426303854875283,0.357340719142223
0.00428571428571429,0.347106991294046
0.00430839002267574,0.336802804105619
0.00433106575963719,0.326430249226632
0.00435374149659864,0.315991432184751
0.00437641723356009,0.305488471958217
0.00439909297052154,0.294923500545714
0.00442176870748299,0.284298662533591
0.00444444444444444,0.273616114660535
0.0044671201814059,0.262878025379773
0.00448979591836735,0.252086574418896
0.0045124716553288,0.241243952337399
0.00453514739229025,0.230352360082015
0.0045578231292517,0.219414008539944
0.00458049886621315,0.208431118090069
0.0046031746031746,0.197405918152235
0.00462585034013605,0.186340646734703
0.00464852607709751,0.175237549979854
0.00467120181405896,0.164098881708242
0.00469387755102041,0.152926902961098
0.00471655328798186,0.141723881541349
0.00473922902494331,0.130492091553286
0.00476190476190476,0.119233812940939
0.00478458049886621,0.107951331025271
0.00480725623582766,0.096646936040277
0.00482993197278912,0.085322922668096
0.00485260770975057,0.0739815895732065
0.00487528344671202,0.0626252389358213
0.00489795918367347,0.0512561759845706
0.00492063492063492,0.0398767085285576
0.00494331065759637,0.0284891464889014
0.00496598639455782,0.0170958014298412
0.00498866213151927,0.00569898608951309
0.00501133786848073,-0.00569898608951325
0.00503401360544218,-0.0170958014298413
0.00505668934240363,-0.0284891464889016
0.00507936507936508,-0.0398767085285578
0.00510204081632653,-0.0512561759845708
0.00512471655328798,-0.0626252389358215
0.00514739229024943,-0.0739815895732067
0.00517006802721088,-0.0853229226680962
0.00519274376417234,-0.0966469360402772
0.00521541950113379,-0.107951331025271
0.00523809523809524,-0.11923381294094
0.00526077097505669,-0.130492091553287
0.00528344671201814,-0.141723881541349
0.00530612244897959,-0.152926902961098
0.00532879818594104,-0.164098881708243
0.00535147392290249,-0.175237549979854
0.00537414965986395,-0.186340646734703
0.0053968253968254,-0.197405918152235
0.00541950113378685,-0.208431118090069
0.0054421768707483,-0.219414008539945
0.00546485260770975,-0.230352360082015
0.0054875283446712,-0.2412439523374
0.00551020408163265,-0.252086574418896
0.0055328798185941,-0.262878025379773
0.00555555555555556,-0.273616114660535
0.00557823129251701,-0.284298662533591
0.00560090702947846,-0.294923500545714
0.00562358276643991,-0.305488471958217
0.00564625850340136,-0.315991432184751
0.00566893424036281,-0.326430249226632
0.00569160997732426,-0.336802804105619
0.00571428571428571,-0.347106991294046
0.00573696145124717,-0.357340719142223
0.00575963718820862,-0.367501910303016
0.00578231292517007,-0.377588502153539
0.00580498866213152,-0.387598447213833
0.00582766439909297,-0.397529713562497
0.00585034013605442,-0.407380285249139
0.00587301587301587,-0.417148162703598
0.00589569160997732,-0.426831363141841
0.00591836734693878,-0.436427920968439
0.00594104308390023,-0.445935888175575
0.00596371882086168,-0.455353334738461
0.00598639455782313,-0.464678349007122
0.00600907029478458,-0.473909038094438
0.00603174603174603,-0.483043528260382
0.00605442176870748,-0.492079965292371
0.00607709750566893,-0.501016514881656
0.00609977324263039,-0.509851362995663
0.00612244897959184,-0.518582716246231
0.00614512471655329,-0.527208802253646
0.00616780045351474,-0.535727870006422
0.00619047619047619,-0.544138190216736
0.00621315192743764,-0.552438055671455
0.00623582766439909,-0.560625781578691
0.00625850340136054,-0.568699705909788
0.006281179138322,-0.576658189736705
0.00630385487528345,-0.584499617564698
0.0063265306122449,-0.592222397660253
0.00634920634920635,-0.599824962374187
0.0063718820861678,-0.607305768459875
0.00639455782312925,-0.614663297386502
0.0064172335600907,-0.621896055647321
0.00643990929705215,-0.629002575062814
0.00646258503401361,-0.635981413078718
0.00648526077097506,-0.642831153058854
0.00650793650793651,-0.649550404572685
0.00653061224489796,-0.656137803677565
0.00655328798185941,-0.6625920131956
0.00657596371882086,-0.66891172298509
0.00659863945578231,-0.675095650206467
0.00662131519274376,-0.681142539582703
0.00664399092970522,-0.68705116365412
0.00666666666666667,-0.692820323027551
0.00668934240362812,-0.698448846619803
0.00671201814058957,-0.703935591895379
0.00673469387755102,-0.7092794450984
0.00675736961451247,-0.714479321478687
0.00678004535147392,-0.719534165511953
0.00680272108843537,-0.724442951114067
0.00682539682539683,-0.729204681849339
0.00684807256235828,-0.733818391132781
0.00687074829931973,-0.738283142426323
0.00689342403628118,-0.742598029428915
0.00691609977324263,-0.7467621762605
0.00693877551020408,-0.750774737639809
0.00696145124716553,-0.75463489905594
0.00698412698412698,-0.758341876933705
0.00700680272108844,-0.761894918792682
0.00702947845804989,-0.76529330339996
0.00705215419501134,-0.768536340916546
0.00707482993197279,-0.771623373037394
0.00709750566893424,-0.774553773125036
0.00712018140589569,-0.777326946336779
0.00714285714285714,-0.779942329745459
0.00716553287981859,-0.782399392453703
0.00718820861678005,-0.784697635701699
0.0072108843537415,-0.786836592968442
0.00723356009070295,-0.788815830066429
0.0072562358276644,-0.790634945229794
0.00727891156462585,-0.79229356919587
0.0073015873015873,-0.793791365280138
0.00732426303854875,-0.795128029444572
0.0073469387755102,-0.796303290359359
0.00736961451247166,-0.797316909457974
0.00739229024943311,-0.798168680985608
0.00741496598639456,-0.798858432040932
0.00743764172335601,-0.799386022611198
0.00746031746031746,-0.799751345600653
0.00748299319727891,-0.799954326852289
0.00750566893424036,-0.799994925162887
0.00752834467120181,-0.799873132291385
0.00755102040816327,-0.79958897296055
0.00757369614512472,-0.799142504851961
0.00759637188208617,-0.798533818594298
0.00761904761904762,-0.797763037744944
0.00764172335600907,-0.79683031876491
0.00766439909297052,-0.795735850987068
0.00768707482993197,-0.794479856577724
0.00770975056689342,-0.793062590491515
0.00773242630385488,-0.79148434041966
0.00775510204081633,-0.78974542673156
0.00777777777777778,-0.787846202409767
0.00780045351473923,-0.785787052978328
0.00782312925170068,-0.783568396424533
0.00784580498866213,-0.781190683114066
0.00786848072562358,-0.778654395699581
0.00789115646258503,-0.775960049022733
0.00791383219954649,-0.77310819000967
0.00793650793650794,-0.77009939756001
0.00795918367346939,-0.766934282429328
0.00798185941043084,-0.763613487105187
0.00800453514739229,-0.760137685676709
0.00802721088435374,-0.756507583697749
0.00804988662131519,-0.752723918043671
0.00807256235827664,-0.748787456761769
0.00809523809523809,-0.744698998915364
0.00811791383219955,-0.740459374421597
0.008140589569161,-0.736069443882971
0.00816326530612245,-0.73153009841265
0.0081859410430839,-0.726842259453575
0.00820861678004535,-0.72200687859142
0.0082312925170068,-0.717024937361429
0.00825396825396825,-0.711897447049175
0.0082766439909297,-0.706625448485276
0.00829931972789116,-0.701210011834118
0.00832199546485261,-0.695652236376626
0.00834467120181406,-0.689953250287112
0.00836734693877551,-0.684114210404277
0.00839002267573696,-0.678136301996374
0.00841269841269841,-0.672020738520617
0.00843537414965986,-0.665768761376859
0.00845804988662132,-0.659381639655598
0.00848072562358277,-0.652860669880369
0.00850340136054422,-0.646207175744554
0.00852607709750567,-0.639422507842694
0.00854875283446712,-0.632508043396326
0.00857142857142857,-0.625465185974424
0.00859410430839002,-0.618295365208482
0.00861678004535147,-0.611000036502322
0.00863945578231293,-0.603580680736651
0.00866213151927438,-0.596038803968466
0.00868480725623583,-0.588375937125333
0.00870748299319728,-0.580593635694626
0.00873015873015873,-0.572693479407775
0.00875283446712018,-0.564677071919601
0.00877551020408163,-0.55654604048279
0.00879818594104308,-0.548302035617566
0.00882086167800454,-0.539946730776666
0.00884353741496599,-0.531481822005637
0.00886621315192744,-0.522909027598555
0.00888888888888889,-0.514230087749232
0.00891156462585034,-0.505446764197969
0.00893424036281179,-0.496560839873945
0.00895691609977324,-0.487574118533297
0.00897959183673469,-0.478488424392972
0.00900226757369615,-0.469305601760436
0.0090249433106576,-0.46002751465929
0.00904761904761905,-0.450656046450898
0.0090702947845805,-0.441193099452075
0.00909297052154195,-0.431640594548945
0.0091156462585034,-0.422000470807012
0.00913832199546485,-0.412274685077552
0.0091609977324263,-0.40246521160039
0.00918367346938776,-0.39257404160315
0.00920634920634921,-0.382603182897055
0.00922902494331066,-0.372554659469357
0.00925170068027211,-0.362430511072493
0.00927437641723356,-0.352232792810033
0.00929705215419501,-0.341963574719514
0.00931972789115646,-0.331624941352236
0.00934240362811791,-0.321218991350133
0.00936507936507936,-0.310747837019756
0.00938775510204082,-0.3002136039035
0.00941043083900227,-0.289618430348139
0.00943310657596372,-0.278964467070765
0.00945578231292517,-0.268253876722212
0.00947845804988662,-0.257488833448053
0.00950113378684807,-0.24667152244728
0.00952380952380952,-0.235804139528723
0.00954648526077097,-0.224888890665324
0.00956916099773243,-0.213927991546345
0.00959183673469388,-0.202923667127605
0.00961451247165533,-0.19187815117984
0.00963718820861678,-0.180793685835261
0.00965986394557823,-0.169672521132429
0.00968253968253968,-0.158516914559517
0.00970521541950113,-0.147329130596066
0.00972789115646258,-0.136111440253306
0.00975056689342404,-0.124866120613179
0.00977324263038549,-0.113595454366101
0.00979591836734694,-0.102301729347605
0.00981859410430839,-0.0909872380739271
0.00984126984126984,-0.0796542772766531
0.00986394557823129,-0.0683051474365022
0.00988662131519274,-0.0569421523163524
0.0099092970521542,-0.0455675984935969
0.00993197278911565,-0.0341837948919333
0.0099546485260771,-0.0227930523126754
0.00997732426303855,-0.0113976829656823
0.01,-1.95943487863577e-16
0.0100226757369615,0.0113976829656827
0.0100453514739229,0.0227930523126758
0.0100680272108844,0.0341837948919336
0.0100907029478458,0.0455675984935972
0.0101133786848073,0.0569421523163527
0.0101360544217687,0.0683051474365026
0.0101587301587302,0.0796542772766534
0.0101814058956916,0.0909872380739274
0.0102040816326531,0.102301729347606
0.0102267573696145,0.113595454366101
0.010249433106576,0.124866120613179
0.0102721088435374,0.136111440253307
0.0102947845804989,0.147329130596066
0.0103174603174603,0.158516914559518
0.0103401360544218,0.169672521132429
0.0103628117913832,0.180793685835262
0.0103854875283447,0.191878151179841
0.0104081632653061,0.202923667127606
0.0104308390022676,0.213927991546345
0.010453514739229,0.224888890665324
0.0104761904761905,0.235804139528723
0.0104988662131519,0.246671522447281
0.0105215419501134,0.257488833448053
0.0105442176870748,0.268253876722212
0.0105668934240363,0.278964467070766
0.0105895691609977,0.289618430348139
0.0106122448979592,0.300213603903499
0.0106349206349206,0.310747837019756
0.0106575963718821,0.321218991350133
0.0106802721088435,0.331624941352237
0.010702947845805,0.341963574719514
0.0107256235827664,0.352232792810034
0.0107482993197279,0.362430511072494
0.0107709750566893,0.372554659469357
0.0107936507936508,0.382603182897055
0.0108163265306122,0.39257404160315
0.0108390022675737,0.40246521160039
0.0108616780045351,0.412274685077552
0.0108843537414966,0.422000470807012
0.010907029478458,0.431640594548945
0.0109297052154195,0.441193099452075
0.010952380952381,0.450656046450898
0.0109750566893424,0.460027514659291
0.0109977324263039,0.469305601760437
0.0110204081632653,0.478488424392973
0.0110430839002268,0.487574118533297
0.0110657596371882,0.496560839873946
0.0110884353741497,0.505446764197969
0.0111111111111111,0.514230087749232
0.0111337868480726,0.522909027598555
0.011156462585034,0.531481822005637
0.0111791383219955,0.539946730776666
0.0112018140589569,0.548302035617566
0.0112244897959184,0.55654604048279
0.0112471655328798,0.564677071919601
0.0112698412698413,0.572693479407775
0.0112925170068027,0.580593635694626
0.0113151927437642,0.588375937125333
0.0113378684807256,0.596038803968467
0.0113605442176871,0.603580680736652
0.0113832199546485,0.611000036502322
0.01140589569161,0.618295365208483
0.0114285714285714,0.625465185974424
0.0114512471655329,0.632508043396327
0.0114739229024943,0.639422507842694
0.0114965986394558,0.646207175744554
0.0115192743764172,0.652860669880369
0.0115419501133787,0.659381639655599
0.0115646258503401,0.665768761376859
0.0115873015873016,0.672020738520617
0.011609977324263,0.678136301996374
0.0116326530612245,0.684114210404277
0.0116553287981859,0.689953250287112
0.0116780045351474,0.695652236376626
0.0117006802721088,0.701210011834118
0.0117233560090703,0.706625448485276
0.0117460317460317,0.711897447049175
0.0117687074829932,0.717024937361429
0.0117913832199546,0.72200687859142
0.0118140589569161,0.726842259453575
0.0118367346938776,0.73153009841265
0.011859410430839,0.736069443882971
0.0118820861678005,0.740459374421597
0.0119047619047619,0.744698998915364
0.0119274376417234,0.748787456761769
0.0119501133786848,0.752723918043671
0.0119727891156463,0.75650758369775
0.0119954648526077,0.760137685676709
0.0120181405895692,0.763613487105187
0.0120408163265306,0.766934282429328
0.0120634920634921,0.77009939756001
0.0120861678004535,0.773108190009671
0.012108843537415,0.775960049022734
0.0121315192743764,0.778654395699581
0.0121541950113379,0.781190683114066
0.0121768707482993,0.783568396424533
0.0121995464852608,0.785787052978328
0.0122222222222222,0.787846202409767
0.0122448979591837,0.78974542673156
0.0122675736961451,0.79148434041966
0.0122902494331066,0.793062590491515
0.012312925170068,0.794479856577724
0.0123356009070295,0.795735850987068
0.0123582766439909,0.79683031876491
0.0123809523809524,0.797763037744944
0.0124036281179138,0.798533818594298
0.0124263038548753,0.799142504851961
0.0124489795918367,0.79958897296055
0.0124716553287982,0.799873132291385
0.0124943310657596,0.799994925162887
0.0125170068027211,0.799954326852289
0.0125396825396825,0.799751345600653
0.012562358276644,0.799386022611198
0.0125850340136054,0.798858432040933
0.0126077097505669,0.798168680985608
0.0126303854875283,0.797316909457974
0.0126530612244898,0.796303290359359
0.0126757369614512,0.795128029444572
0.0126984126984127,0.793791365280138
0.0127210884353742,0.79229356919587
0.0127437641723356,0.790634945229794
0.0127664399092971,0.788815830066429
0.0127891156462585,0.786836592968442
0.01281179138322,0.784697635701699
0.0128344671201814,0.782399392453703
0.0128571428571429,0.779942329745459
0.0128798185941043,0.777326946336779
0.0129024943310658,0.774553773125036
0.0129251700680272,0.771623373037394
0.0129478458049887,0.768536340916546
0.0129705215419501,0.765293303399959
0.0129931972789116,0.761894918792682
0.013015873015873,0.758341876933705
0.0130385487528345,0.75463489905594
0.0130612244897959,0.750774737639808
0.0130839002267574,0.7467621762605
0.0131065759637188,0.742598029428915
0.0131292517006803,0.738283142426323
0.0131519274376417,0.733818391132781
0.0131746031746032,0.729204681849338
0.0131972789115646,0.724442951114068
0.0132199546485261,0.719534165511953
0.0132426303854875,0.714479321478686
0.013265306122449,0.7092794450984
0.0132879818594104,0.703935591895379
0.0133106575963719,0.698448846619803
0.0133333333333333,0.692820323027551
0.0133560090702948,0.68705116365412
0.0133786848072562,0.681142539582703
0.0134013605442177,0.675095650206467
0.0134240362811791,0.66891172298509
0.0134467120181406,0.6625920131956
0.013469387755102,0.656137803677565
0.0134920634920635,0.649550404572685
0.0135147392290249,0.642831153058854
0.0135374149659864,0.635981413078718
0.0135600907029478,0.629002575062814
0.0135827664399093,0.621896055647321
0.0136054421768707,0.614663297386503
0.0136281179138322,0.607305768459874
0.0136507936507937,0.599824962374187
0.0136734693877551,0.592222397660252
0.0136961451247166,0.584499617564699
0.013718820861678,0.576658189736705
0.0137414965986395,0.568699705909788
0.0137641723356009,0.56062578157869
0.0137868480725624,0.552438055671455
0.0138095238095238,0.544138190216735
0.0138321995464853,0.535727870006422
0.0138548752834467,0.527208802253646
0.0138775510204082,0.51858271624623
0.0139002267573696,0.509851362995663
0.0139229024943311,0.501016514881656
0.0139455782312925,0.492079965292372
0.013968253968254,0.483043528260381
0.0139909297052154,0.473909038094438
0.0140136054421769,0.464678349007121
0.0140362811791383,0.455353334738461
0.0140589569160998,0.445935888175574
0.0140816326530612,0.436427920968439
0.0141043083900227,0.42683136314184
0.0141269841269841,0.417148162703599
0.0141496598639456,0.407380285249138
0.014172335600907,0.397529713562497
0.0141950113378685,0.387598447213833
0.0142176870748299,0.377588502153539
0.0142403628117914,0.367501910303016
0.0142630385487528,0.357340719142222
0.0142857142857143,0.347106991294047
0.0143083900226757,0.33680280410562
0.0143310657596372,0.326430249226631
0.0143537414965986,0.315991432184751
0.0143764172335601,0.305488471958218
0.0143990929705215,0.294923500545713
0.014421768707483,0.284298662533591
0.0144444444444444,0.273616114660535
0.0144671201814059,0.262878025379773
0.0144897959183673,0.252086574418896
0.0145124716553288,0.241243952337399
0.0145351473922902,0.230352360082015
0.0145578231292517,0.219414008539945
0.0145804988662132,0.208431118090068
0.0146031746031746,0.197405918152235
0.0146258503401361,0.186340646734703
0.0146485260770975,0.175237549979854
0.014671201814059,0.164098881708242
0.0146938775510204,0.152926902961098
0.0147165532879819,0.141723881541349
0.0147392290249433,0.130492091553287
0.0147619047619048,0.119233812940939
0.0147845804988662,0.10795133102527
0.0148072562358277,0.0966469360402772
0.0148299319727891,0.0853229226680965
0.0148526077097506,0.0739815895732056
0.014875283446712,0.0626252389358212
0.0148979591836735,0.0512561759845704
0.0149206349206349,0.0398767085285582
0.0149433106575964,0.0284891464889009
0.0149659863945578,0.017095801429841
0.0149886621315193,0.00569898608951328
0.0150113378684807,-0.00569898608951412
0.0150340136054422,-0.0170958014298418
0.0150566893424036,-0.0284891464889017
0.0150793650793651,-0.0398767085285576
0.0151020408163265,-0.0512561759845713
0.015124716553288,-0.062625238935822
0.0151473922902494,-0.0739815895732065
0.0151700680272109,-0.085322922668096
0.0151927437641723,-0.0966469360402781
0.0152154195011338,-0.10795133102527
0.0152380952380952,-0.11923381294094
0.0152607709750567,-0.130492091553286
0.0152834467120181,-0.14172388154135
0.0153061224489796,-0.152926902961098
0.015328798185941,-0.164098881708243
0.0153514739229025,-0.175237549979853
0.0153741496598639,-0.186340646734704
0.0153968253968254,-0.197405918152235
0.0154195011337868,-0.208431118090069
0.0154421768707483,-0.219414008539944
0.0154648526077098,-0.230352360082016
0.0154875283446712,-0.2412439523374
0.0155102040816327,-0.252086574418897
0.0155328798185941,-0.262878025379774
0.0155555555555556,-0.273616114660534
0.015578231292517,-0.284298662533591
0.0156009070294785,-0.294923500545714
0.0156235827664399,-0.305488471958218
0.0156462585034014,-0.315991432184752
0.0156689342403628,-0.326430249226632
0.0156916099773243,-0.336802804105619
0.0157142857142857,-0.347106991294048
0.0157369614512472,-0.357340719142222
0.0157596371882086,-0.367501910303017
0.0157823129251701,-0.377588502153538
0.0158049886621315,-0.387598447213833
0.015827664399093,-0.397529713562497
0.0158503401360544,-0.407380285249139
0.0158730158730159,-0.417148162703599
0.0158956916099773,-0.426831363141841
0.0159183673469388,-0.43642792096844
0.0159410430839002,-0.445935888175573
0.0159637188208617,-0.455353334738461
0.0159863945578231,-0.464678349007122
0.0160090702947846,-0.473909038094439
0.016031746031746,-0.483043528260382
0.0160544217687075,-0.492079965292371
0.0160770975056689,-0.501016514881656
0.0160997732426304,-0.509851362995663
0.0161224489795918,-0.51858271624623
0.0161451247165533,-0.527208802253647
0.0161678004535147,-0.535727870006422
0.0161904761904762,-0.544138190216735
0.0162131519274376,-0.552438055671455
0.0162358276643991,-0.560625781578691
0.0162585034013605,-0.568699705909789
0.016281179138322,-0.576658189736705
0.0163038548752834,-0.584499617564698
0.0163265306122449,-0.592222397660253
0.0163492063492063,-0.599824962374187
0.0163718820861678,-0.607305768459874
0.0163945578231293,-0.614663297386502
0.0164172335600907,-0.621896055647321
0.0164399092970522,-0.629002575062815
0.0164625850340136,-0.635981413078718
0.0164852607709751,-0.642831153058854
0.0165079365079365,-0.649550404572686
0.016530612244898,-0.656137803677565
0.0165532879818594,-0.6625920131956
0.0165759637188209,-0.66891172298509
0.0165986394557823,-0.675095650206467
0.0166213151927438,-0.681142539582703
0.0166439909297052,-0.687051163654121
0.0166666666666667,-0.692820323027551
0.0166893424036281,-0.698448846619804
0.0167120181405896,-0.703935591895379
0.016734693877551,-0.7092794450984
0.0167573696145125,-0.714479321478688
0.0167800453514739,-0.719534165511953
0.0168027210884354,-0.724442951114067
0.0168253968253968,-0.729204681849339
0.0168480725623583,-0.733818391132781
0.0168707482993197,-0.738283142426323
0.0168934240362812,-0.742598029428916
0.0169160997732426,-0.746762176260501
0.0169387755102041,-0.750774737639809
0.0169614512471655,-0.75463489905594
0.016984126984127,-0.758341876933705
0.0170068027210884,-0.761894918792682
0.0170294784580499,-0.76529330339996
0.0170521541950113,-0.768536340916545
0.0170748299319728,-0.771623373037394
0.0170975056689342,-0.774553773125036
0.0171201814058957,-0.777326946336779
0.0171428571428571,-0.779942329745459
0.0171655328798186,-0.782399392453702
0.01718820861678,-0.784697635701699
0.0172108843537415,-0.786836592968442
0.0172335600907029,-0.788815830066429
0.0172562358276644,-0.790634945229795
0.0172789115646259,-0.792293569195871
0.0173015873015873,-0.793791365280138
0.0173242630385488,-0.795128029444572
0.0173469387755102,-0.796303290359359
0.0173696145124717,-0.797316909457974
0.0173922902494331,-0.798168680985608
0.0174149659863946,-0.798858432040932
0.017437641723356,-0.799386022611198
0.0174603174603175,-0.799751345600653
0.0174829931972789,-0.799954326852289
0.0175056689342404,-0.799994925162887
0.0175283446712018,-0.799873132291385
0.0175510204081633,-0.79958897296055
0.0175736961451247,-0.799142504851961
0.0175963718820862,-0.798533818594298
0.0176190476190476,-0.797763037744944
0.0176417233560091,-0.79683031876491
0.0176643990929705,-0.795735850987068
0.017687074829932,-0.794479856577724
0.0177097505668934,-0.793062590491515
0.0177324263038549,-0.79148434041966
0.0177551020408163,-0.78974542673156
0.0177777777777778,-0.787846202409767
0.0178004535147392,-0.785787052978328
0.0178231292517007,-0.783568396424533
0.0178458049886621,-0.781190683114066
0.0178684807256236,-0.778654395699581
0.017891156462585,-0.775960049022733
0.0179138321995465,-0.77310819000967
0.0179365079365079,-0.770099397560009
0.0179591836734694,-0.766934282429328
0.0179818594104308,-0.763613487105187
0.0180045351473923,-0.760137685676709
0.0180272108843537,-0.75650758369775
0.0180498866213152,-0.752723918043671
0.0180725623582766,-0.748787456761769
0.0180952380952381,-0.744698998915363
0.0181179138321995,-0.740459374421597
0.018140589569161,-0.736069443882971
