time,value
0.006350000,0.387540
0.006360000,0.621896
0.006370000,0.386889
0.006390000,1.000822
0.006410000,0.992656
0.006430000,0.599825
0.006440000,0.384464
0.006450000,0.592222
0.006460000,0.383499
0.006480000,0.970420
0.006500000,0.957994
0.006510000,0.006928
0.006520000,0.568700
0.006530000,0.390528
0.006540000,0.560626
0.006550000,0.392714
0.006570000,0.947257
0.006590000,0.544138
0.006600000,0.396845
0.006610000,0.535728
0.006620000,0.398789
0.006630000,0.527209
0.006640000,0.400653
0.006660000,0.921019
0.006680000,0.509851
0.006690000,0.404137
0.006700000,0.501016
0.006710000,0.405755
0.006730000,0.899372
0.006750000,0.891789
0.006770000,0.473909
0.006780000,0.410117
0.006790000,0.464678
0.006800000,0.411404
0.006820000,0.867962
0.006840000,0.801345
0.006850000,0.058319
0.006860000,0.436428
0.006870000,0.414765
0.006880000,0.426831
0.006890000,0.415717
0.006910000,0.833733
0.006930000,0.407380
0.006940000,0.417368
0.006950000,0.397530
0.006960000,0.418066
0.006980000,0.806278
0.007000000,0.796797
0.007020000,0.367502
0.007030000,0.419652
0.007040000,0.357341
0.007050000,0.420010
0.007070000,0.767390
0.007090000,0.757274
0.007110000,0.326430
0.007120000,0.420573
0.007130000,0.315991
0.007140000,0.420590
0.007160000,0.726010
0.007180000,0.608235
0.007190000,0.107057
0.007200000,0.284299
0.007210000,0.420129
0.007220000,0.273616
0.007230000,0.419805
0.007250000,0.682273
0.007270000,0.252087
0.007280000,0.418901
0.007290000,0.241244
0.007300000,0.418321
0.007320000,0.648009
0.007340000,0.636321
0.007360000,0.208431
0.007370000,0.416073
0.007380000,0.197406
0.007390000,0.415154
0.007410000,0.600492
0.007430000,0.448483
0.007440000,0.139819
0.007450000,0.164099
0.007460000,0.411894
0.007470000,0.152927
0.007480000,0.410640
0.007500000,0.551026
0.007520000,0.387450
0.007530000,0.150923
0.007540000,0.119234
0.007550000,0.406378
0.007560000,0.107951
0.007570000,0.404792
0.007590000,0.499771
0.007610000,0.085323
0.007620000,0.401374
0.007630000,0.073982
0.007640000,0.399542
0.007660000,0.460255
0.007680000,0.446892
0.007700000,0.039877
0.007710000,0.393563
0.007720000,0.028489
0.007730000,0.391409
0.007750000,0.406272
0.007770000,0.213734
0.007780000,0.178829
0.007790000,-0.005699
0.007800000,0.384474
0.007810000,-0.017096
0.007820000,0.382005
0.007840000,0.350970
0.007860000,-0.039877
0.007870000,0.376836
0.007880000,-0.051256
0.007890000,0.374136
0.007900000,-0.062625
0.007910000,0.371361
0.007930000,0.294528
0.007950000,-0.085323
0.007960000,0.365584
0.007970000,-0.096647
0.007980000,0.362584
0.008000000,0.251559
0.008020000,0.237130
0.008040000,-0.130492
0.008050000,0.353145
0.008060000,-0.141724
0.008070000,0.349855
0.008090000,0.193566
0.008110000,-0.030740
0.008120000,0.209702
0.008130000,-0.175238
0.008140000,0.339560
0.008150000,-0.186341
0.008160000,0.335989
0.008180000,0.134945
0.008200000,-0.207016
0.008210000,0.328644
0.008220000,-0.219414
0.008230000,0.327702
0.008240000,-0.230352
0.008250000,0.325277
0.008270000,0.081543
0.008290000,-0.245016
0.008300000,0.313160
0.008310000,-0.262878
0.008320000,0.317610
0.008340000,0.041308
0.008360000,0.027877
0.008380000,-0.282221
0.008390000,0.296660
0.008400000,-0.305488
0.008410000,0.306487
0.008430000,-0.012442
0.008450000,-0.256914
0.008460000,0.231034
0.008470000,-0.318509
0.008480000,0.279196
0.008490000,-0.347107
0.008500000,0.294369
0.008520000,-0.066152
0.008540000,-0.345052
0.008550000,0.265499
0.008560000,-0.377589
0.008570000,0.284651
0.008580000,-0.387598
0.008590000,0.281295
0.008610000,-0.119648
0.008630000,-0.379455
0.008640000,0.246488
0.008650000,-0.417148
0.008660000,0.270888
0.008680000,-0.159523
0.008700000,-0.172753
0.008720000,-0.412626
0.008730000,0.226679
0.008740000,-0.455353
0.008750000,0.256249
0.008770000,-0.212221
0.008790000,-0.467148
0.008800000,0.241854
0.008810000,-0.444457
0.008820000,0.206135
0.008830000,-0.492080
0.008840000,0.240779
0.008860000,-0.264230
0.008880000,-0.467389
0.008890000,0.190285
0.008900000,-0.518583
0.008910000,0.228660
0.008930000,-0.302682
0.008950000,-0.315381
0.008970000,-0.496630
0.008980000,0.168615
0.008990000,-0.552438
0.009000000,0.211856
0.009020000,-0.353081
0.009040000,-0.608310
0.009050000,0.242803
0.009060000,-0.524258
0.009070000,0.146398
0.009080000,-0.584500
0.009090000,0.194364
0.009110000,-0.402332
0.009130000,-0.656116
0.009140000,0.241669
0.009150000,-0.607306
0.009160000,0.180828
0.009170000,-0.614663
0.009180000,0.176241
0.009200000,-0.450278
0.009220000,-0.568460
0.009230000,0.106418
0.009240000,-0.635981
0.009250000,0.162270
0.009270000,-0.485285
0.009290000,-0.496761
0.009310000,-0.591207
0.009320000,0.083072
0.009330000,-0.662592
0.009340000,0.143185
0.009360000,-0.530573
0.009380000,-0.776156
0.009390000,0.234525
0.009400000,-0.612035
0.009410000,0.059456
0.009420000,-0.687051
0.009430000,0.123636
0.009450000,-0.574137
0.009470000,-0.815231
0.009480000,0.230488
0.009490000,-0.703936
0.009500000,0.108706
0.009510000,-0.709279
0.009520000,0.103684
0.009540000,-0.615838
0.009560000,-0.643665
0.009570000,0.017710
0.009580000,-0.724443
0.009590000,0.088497
0.009610000,-0.645808
0.009630000,-0.655539
0.009650000,-0.656638
0.009660000,-0.006251
0.009670000,-0.742598
0.009680000,0.072493
0.009700000,-0.677184
0.009720000,-0.899703
0.009730000,0.215576
0.009740000,-0.660739
0.009750000,-0.030191
0.009760000,-0.758342
0.009770000,0.060749
0.009790000,-0.704114
0.009810000,-0.662407
0.009820000,-0.048087
0.009830000,-0.748366
0.009840000,0.031639
0.009850000,-0.771623
0.009860000,0.048807
0.009880000,-0.728758
0.009900000,-0.662748
0.009910000,-0.071805
0.009920000,-0.750895
0.009930000,0.010697
0.009950000,-0.745693
0.009970000,-0.751036
0.009990000,-0.660938
0.010000000,-0.095289
0.010010000,-0.788816
0.010020000,0.027551
0.010040000,-0.766148
0.010060000,-0.957694
0.010070000,0.186819
0.010080000,-0.656981
0.010090000,-0.118465
0.010100000,-0.795128
0.010110000,0.015268
0.010130000,-0.784115
0.010150000,-0.652613
0.010160000,-0.135598
0.010170000,-0.745279
0.010180000,-0.046868
0.010190000,-0.798858
0.010200000,0.002936
0.010220000,-0.799536
0.010240000,-0.644936
0.010250000,-0.158052
0.010260000,-0.738687
0.010270000,-0.067590
0.010290000,-0.809401
0.010310000,-0.812362
0.010330000,-0.635165
0.010340000,-0.179992
0.010350000,-0.799142
0.010360000,-0.018645
0.010380000,-0.820251
0.010400000,-0.972110
0.010410000,0.149561
0.010420000,-0.623331
0.010430000,-0.201348
0.010440000,-0.795736
0.010450000,-0.030907
0.010470000,-0.828438
0.010490000,-0.613126
0.010500000,-0.216940
0.010510000,-0.708282
0.010520000,-0.123243
0.010540000,-0.832815
0.010560000,-0.833935
0.010580000,-0.597779
0.010590000,-0.237108
0.010600000,-0.783568
0.010610000,-0.052101
0.010630000,-0.836282
0.010650000,-0.954530
0.010660000,0.117806
0.010670000,-0.580492
0.010680000,-0.256505
0.010690000,-0.773108
0.010700000,-0.063992
0.010720000,-0.837034
0.010740000,-0.942296
0.010750000,0.105499
0.010760000,-0.660515
0.010770000,-0.175875
0.010780000,-0.760138
0.010790000,-0.075676
0.010810000,-0.835068
0.010830000,-0.545741
0.010840000,-0.288411
0.010850000,-0.639057
0.010860000,-0.194010
0.010880000,-0.831813
0.010900000,-0.830390
0.010920000,-0.523424
0.010930000,-0.305375
0.010940000,-0.731530
0.010950000,-0.095509
0.010970000,-0.825112
0.010990000,-0.893029
0.011000000,0.070013
0.011010000,-0.499407
0.011020000,-0.321348
0.011030000,-0.711897
0.011040000,-0.106428
0.011060000,-0.815731
0.011080000,-0.869606
0.011090000,0.056636
0.011100000,-0.569582
0.011110000,-0.240463
0.011120000,-0.689953
0.011130000,-0.117002
0.011150000,-0.803702
0.011170000,-0.453525
0.011180000,-0.346759
0.011190000,-0.540756
0.011200000,-0.255949
0.011220000,-0.792964
0.011240000,-0.789062
0.011260000,-0.425252
0.011270000,-0.359748
0.011280000,-0.646207
0.011290000,-0.134572
0.011310000,-0.776399
0.011330000,-0.790895
0.011340000,0.019034
0.011350000,-0.395599
0.011360000,-0.371569
0.011370000,-0.618295
0.011380000,-0.144022
0.011400000,-0.757313
0.011420000,-0.372510
0.011430000,-0.379644
0.011440000,-0.452733
0.011450000,-0.294110
0.011460000,-0.588376
0.011470000,-0.153004
0.011490000,-0.735767
0.011510000,-0.340674
0.011520000,-0.389331
0.011530000,-0.417850
0.011540000,-0.306244
0.011560000,-0.718036
0.011580000,-0.711833
0.011600000,-0.307732
0.011610000,-0.397753
0.011620000,-0.531482
0.011630000,-0.167512
0.011650000,-0.692361
0.011670000,-0.652776
0.011680000,-0.032811
0.011690000,-0.273791
0.011700000,-0.404884
0.011710000,-0.496561
0.011720000,-0.175063
0.011740000,-0.664438
0.011760000,-0.247745
0.011770000,-0.409371
0.011780000,-0.315284
0.011790000,-0.334377
0.011800000,-0.460028
0.011810000,-0.182046
0.011830000,-0.634357
0.011850000,-0.212322
0.011860000,-0.414188
0.011870000,-0.275932
0.011880000,-0.342605
0.011900000,-0.610439
0.011920000,-0.602216
0.011940000,-0.176210
0.011950000,-0.417661
0.011960000,-0.392574
0.011970000,-0.192831
0.011990000,-0.576821
0.012010000,-0.484955
0.012020000,-0.083165
0.012030000,-0.139525
0.012040000,-0.419778
0.012050000,-0.352233
0.012060000,-0.198140
0.012080000,-0.541331
0.012100000,-0.111708
0.012110000,-0.420471
0.012120000,-0.163490
0.012130000,-0.359429
0.012150000,-0.513553
0.012170000,-0.504083
0.012190000,-0.074310
0.012200000,-0.420201
0.012210000,-0.278964
0.012220000,-0.205873
0.012240000,-0.475066
0.012260000,-0.347389
0.012270000,-0.117809
0.012280000,-0.036670
0.012290000,-0.418566
0.012300000,-0.235804
0.012310000,-0.209377
0.012330000,-0.435036
0.012350000,-0.295069
0.012360000,-0.129734
0.012370000,-0.047040
0.012380000,-0.367443
0.012390000,-0.191878
0.012400000,-0.212201
0.012420000,-0.393594
0.012440000,0.029412
0.012450000,-0.412440
0.012460000,-0.004257
0.012470000,-0.368128
0.012490000,-0.361666
0.012510000,-0.350873
0.012530000,0.067084
0.012540000,-0.407094
0.012550000,-0.113595
0.012560000,-0.215482
0.012580000,-0.318078
0.012600000,-0.146771
0.012610000,-0.160243
0.012620000,0.104538
0.012630000,-0.400425
0.012640000,-0.068305
0.012650000,-0.216396
0.012670000,-0.273457
0.012690000,-0.091757
0.012700000,-0.170400
0.012710000,0.113050
0.012720000,-0.363854
0.012730000,-0.022793
0.012740000,-0.216607
0.012760000,-0.227948
0.012780000,0.169194
0.012790000,-0.385643
0.012800000,0.155170
0.012810000,-0.360076
0.012830000,-0.193322
0.012850000,-0.181699
0.012870000,0.205425
0.012880000,-0.375464
0.012890000,0.056942
0.012900000,-0.215286
0.012920000,-0.146617
0.012940000,0.060526
0.012950000,-0.195386
0.012960000,0.240990
0.012970000,-0.364066
0.012980000,0.102302
0.012990000,-0.213569
0.013010000,-0.099435
0.013030000,0.267156
0.013040000,-0.354739
0.013050000,0.267996
0.013060000,-0.343709
0.013070000,0.147329
0.013080000,-0.211158
0.013100000,-0.051931
0.013120000,0.301277
0.013130000,-0.341299
0.013140000,0.307536
0.013150000,-0.335641
0.013170000,-0.016183
0.013190000,-0.004258
0.013210000,0.334420
0.013220000,-0.326751
0.013230000,0.224889
0.013240000,-0.205295
0.013260000,0.031515
0.013280000,0.265068
0.013290000,-0.221639
0.013300000,0.366476
0.013310000,-0.311141
0.013320000,0.268254
0.013330000,-0.201024
0.013350000,0.079110
0.013370000,0.389744
0.013380000,-0.298768
0.013390000,0.410748
0.013400000,-0.307926
0.013410000,0.310748
0.013420000,-0.196101
0.013440000,0.126449
0.013460000,0.419652
0.013470000,-0.281426
0.013480000,0.445909
0.013490000,-0.295935
0.013510000,0.161692
0.013530000,0.173377
0.013550000,0.448198
0.013560000,-0.263170
0.013570000,0.382603
0.013580000,-0.185963
0.013600000,0.208212
0.013620000,0.457550
0.013630000,-0.237807
0.013640000,0.475288
0.013650000,-0.244060
0.013660000,0.422000
0.013670000,-0.179334
0.013690000,0.254057
0.013710000,0.494598
0.013720000,-0.229202
0.013730000,0.534811
0.013740000,-0.258131
0.013760000,0.287909
0.013780000,0.299079
0.013800000,0.518933
0.013810000,-0.208744
0.013820000,0.563994
0.013830000,-0.242760
0.013850000,0.332216
0.013870000,0.343129
0.013890000,0.541582
0.013900000,-0.187609
0.013910000,0.522909
0.013920000,-0.158163
0.013940000,0.375444
0.013960000,0.629221
0.013970000,-0.243155
0.013980000,0.610604
0.013990000,-0.213994
0.014000000,0.556546
0.014010000,-0.149473
0.014030000,0.417453
0.014050000,0.576947
0.014060000,-0.149199
0.014070000,0.634540
0.014080000,-0.196583
0.014100000,0.448078
0.014120000,0.458107
0.014140000,0.594602
0.014150000,-0.126559
0.014160000,0.611000
0.014170000,-0.133116
0.014190000,0.487628
0.014210000,0.737313
0.014220000,-0.240040
0.014230000,0.610325
0.014240000,-0.103508
0.014250000,0.639423
0.014260000,-0.123164
0.014280000,0.525595
0.014300000,0.772264
0.014310000,-0.237440
0.014320000,0.689533
0.014330000,-0.145587
0.014340000,0.665769
0.014350000,-0.112812
0.014370000,0.561855
0.014390000,0.633046
0.014400000,-0.062406
0.014410000,0.705398
0.014420000,-0.126090
0.014440000,0.587859
0.014460000,0.596291
0.014480000,0.643217
0.014490000,-0.038615
0.014500000,0.706625
0.014510000,-0.093836
0.014530000,0.620853
0.014550000,0.855139
0.014560000,-0.226348
0.014570000,0.651298
0.014580000,-0.014698
0.014590000,0.726842
0.014600000,-0.082561
0.014620000,0.651831
0.014640000,0.655973
0.014650000,0.003276
0.014660000,0.737089
0.014670000,-0.070556
0.014680000,0.744699
0.014690000,-0.071018
0.014710000,0.680693
0.014730000,0.660342
0.014740000,0.027225
0.014750000,0.744161
0.014760000,-0.049860
0.014780000,0.700894
0.014800000,0.707345
0.014820000,0.662566
0.014830000,0.051086
0.014840000,0.770099
0.014850000,-0.050285
0.014870000,0.725831
0.014890000,0.934058
0.014900000,-0.202358
0.014910000,0.662639
0.014920000,0.074781
0.014930000,0.781191
0.014940000,-0.038199
0.014960000,0.748411
0.014980000,0.661282
0.014990000,0.092398
0.015000000,0.751109
0.015010000,0.007685
0.015020000,0.789745
0.015030000,-0.025990
0.015050000,0.768561
0.015070000,0.657593
0.015080000,0.115618
0.015090000,0.749066
0.015100000,0.028639
0.015120000,0.782039
0.015140000,0.786216
0.015160000,0.651770
0.015170000,0.138463
0.015180000,0.798534
0.015190000,-0.004445
0.015210000,0.797784
0.015230000,0.970478
0.015240000,-0.169160
0.015250000,0.643830
0.015260000,0.160858
0.015270000,0.799995
0.015280000,0.007900
0.015300000,0.810939
0.015320000,0.636502
0.015330000,0.177316
0.015340000,0.730954
0.015350000,0.085577
0.015370000,0.819078
0.015390000,0.821460
0.015410000,0.624924
0.015420000,0.198750
0.015430000,0.719888
0.015440000,0.105834
0.015460000,0.827602
0.015480000,0.832211
0.015500000,0.611318
0.015510000,0.225332
0.015520000,0.790635
0.015530000,0.050285
0.015550000,0.845019
0.015570000,0.977212
0.015580000,-0.128265
0.015590000,0.595727
0.015600000,0.256975
0.015610000,0.782399
0.015620000,0.073885
0.015640000,0.859692
0.015659999,0.608760
0.015670000,0.254166
0.015680000,0.677540
0.015690001,0.188445
0.015710000,0.868868
0.015729999,0.871574
0.015750000,0.601265
0.015760001,0.272839
0.015769999,0.761895
0.015780000,0.114561
0.015799999,0.878630
0.015820000,0.975077
0.015830001,-0.094451
0.015840000,0.543051
0.015850000,0.339392
0.015860001,0.746762
0.015869999,0.137319
0.015890000,0.885540
0.015910000,0.968354
0.015920000,-0.081535
0.015930001,0.618584
0.015939999,0.269334
0.015950000,0.729205
0.015960000,0.159631
0.015980000,0.889574
0.016000001,0.570680
0.016009999,0.319451
0.016020000,0.593298
0.016030001,0.297211
0.016050000,0.890705
0.016070001,0.890720
0.016090000,0.556040
0.016100001,0.334514
0.016109999,0.692820
0.016120000,0.197388
0.016140001,0.889681
0.016160000,0.933754
0.016170001,-0.044780
0.016179999,0.450076
0.016190000,0.438010
0.016200000,0.668912
0.016209999,0.218106
0.016230000,0.885769
0.016249999,0.526108
0.016260000,0.358233
0.016270000,0.514098
0.016279999,0.368635
0.016290000,0.642831
0.016300000,0.238115
0.016319999,0.878981
0.016340001,0.506634
0.016349999,0.370202
0.016360000,0.482061
0.016370000,0.392453
0.016390000,0.872015
0.016410001,0.869338
0.016430000,0.485516
0.016440000,0.380969
0.016450001,0.592222
0.016460000,0.271233
0.016480001,0.860252
0.016500000,0.849945
0.016510000,0.006928
0.016519999,0.336621
0.016530000,0.516699
0.016540000,0.560626
0.016550001,0.288969
0.016570000,0.845696
0.016589999,0.444810
0.016600000,0.396816
0.016610000,0.386220
0.016620001,0.451165
0.016630000,0.527209
0.016640000,0.305765
0.016659999,0.828394
0.016680000,0.419537
0.016690001,0.404110
0.016700000,0.348890
0.016710000,0.469841
0.016729999,0.813649
0.016750000,0.808403
0.016770000,0.392901
0.016780000,0.410091
0.016790001,0.464678
0.016799999,0.332740
0.016820000,0.791683
0.016840000,0.727463
0.016850000,0.058323
0.016860001,0.207851
0.016869999,0.571880
0.016880000,0.426831
0.016890001,0.346685
0.016910000,0.767145
0.016930001,0.343273
0.016940000,0.417345
0.016950000,0.240770
0.016960001,0.513168
0.016980000,0.747103
0.017000001,0.740117
0.017020000,0.313350
0.017030001,0.419631
0.017039999,0.199845
0.017050000,0.525851
0.017069999,0.718264
0.017090000,0.710685
0.017109999,0.107058
0.017120000,0.595905
0.017130001,0.315991
0.017139999,0.379107
0.017160000,0.687092
0.017180000,0.571882
0.017190000,0.107064
0.017200001,0.069623
0.017209999,0.601040
0.017220000,0.273616
0.017230000,0.388627
0.017250000,0.653689
0.017270001,0.226118
0.017279999,0.418885
0.017290000,0.084364
0.017300000,0.551821
0.017320000,0.627238
0.017340001,0.618164
0.017360000,0.192906
0.017370000,0.416059
0.017379999,0.197406
0.017390000,0.402236
0.017410001,0.590197
0.017430000,0.440803
0.017440001,0.139829
0.017449999,-0.034121
0.017460000,0.605070
0.017470000,0.152927
0.017480001,0.408224
0.017490000,0.001316
0.017500000,0.551239
0.017519999,0.392912
0.017530000,0.150934
0.017540000,-0.029239
0.017550001,0.564265
0.017560000,0.113212
0.017570000,0.412887
0.017580001,0.006573
0.017589999,0.510491
0.017610000,0.106559
0.017619999,0.401366
0.017630000,-0.066685
0.017640000,0.565367
0.017650001,0.010504
0.017659999,0.478834
0.017670000,0.011810
0.017680001,0.468085
0.017700000,0.076798
0.017710000,0.393557
0.017720001,0.042904
0.017729999,0.417814
0.017740000,0.015713
0.017750001,0.435276
0.017759999,0.017008
0.017770000,0.245318
0.017780000,0.178842
0.017790001,-0.155448
0.017800000,0.586705
0.017810000,0.002491
0.017820001,0.418767
0.017829999,0.020871
0.017840000,0.390304
0.017859999,0.024174
0.017870000,0.376834
0.017880000,-0.168182
0.017890001,0.558941
0.017899999,-0.037929
0.017910000,0.418360
0.017920000,0.025961
0.017929999,0.344065
0.017950000,-0.006038
0.017960001,0.365584
0.017969999,-0.204196
0.017980000,0.553188
0.017990001,0.029725
0.017999999,0.308644
0.018010000,0.030968
0.018020000,0.296708
0.018040000,-0.036231
0.018050000,0.353147
0.018060001,-0.108290
0.018069999,0.414383
0.018080000,0.034657
0.018090000,0.260550
0.018100001,0.035873
0.018110000,0.038671
0.018120000,0.209717
0.018130001,-0.268386
0.018139999,0.541644
0.018150000,-0.148057
0.018160000,0.410257
0.018169999,0.039477
0.018180000,0.211610
0.018200001,-0.088726
0.018209999,0.328650
0.018220000,-0.299472
0.018230001,0.528184
0.018239999,-0.187344
0.018250000,0.404798
0.018260000,0.044168
0.018270001,0.161984
0.018290000,-0.118360
0.018300001,0.313168
0.018309999,-0.332416
0.018320000,0.515840
0.018330000,0.047594
0.018340001,0.124410
0.018350000,0.048716
0.018360000,0.111831
0.018379999,-0.147611
0.018390000,0.296670
0.018400000,-0.254557
0.018409999,0.392097
0.018420000,0.052024
0.018430000,0.073970
0.018440001,0.053106
0.018449999,-0.169734
0.018460000,0.231050
0.018470000,-0.369112
0.018479999,0.471939
0.018490000,-0.291870
0.018500000,0.383080
0.018510001,0.056286
0.018519999,0.023289
0.018540001,-0.197589
0.018549999,0.265513
0.018560000,-0.417136
0.018570000,0.473396
0.018580001,-0.328235
0.018590000,0.372819
0.018600000,0.060365
0.018610001,-0.027467
0.018630000,-0.225297
0.018640000,0.246504
0.018650001,-0.445511
0.018660000,0.455021
0.018670000,0.063297
0.018680001,-0.065485
0.018689999,0.064248
0.018700000,-0.078135
0.018719999,-0.432536
0.018730000,0.406954
0.018740000,-0.389241
0.018750001,0.351969
0.018759999,0.067025
0.018770000,-0.115979
0.018789999,-0.302498
0.018800000,0.241870
0.018810000,-0.453044
0.018820001,0.380756
0.018829999,-0.422402
0.018840000,0.338468
0.018850001,0.070535
0.018859999,-0.166097
0.018880000,-0.297461
0.018890001,0.190289
0.018900000,-0.515821
0.018910000,0.397062
0.018920001,0.073018
0.018929999,-0.203341
0.018940000,0.073816
0.018950000,-0.215676
0.018970000,-0.321982
0.018980000,0.168614
0.018990001,-0.477071
0.018999999,0.312225
0.019010000,0.076120
0.019020000,-0.252409
0.019029999,0.076857
0.019040000,-0.507374
0.019050000,0.242819
0.019060001,-0.501674
0.019069999,0.302607
0.019080000,-0.506215
0.019090001,0.295818
0.019099999,0.078975
0.019110000,-0.300658
0.019130001,-0.474610
0.019140000,0.241686
0.019150000,-0.573488
0.019160001,0.329369
0.019169999,-0.533715
0.019180000,0.278451
0.019190000,0.081574
0.019200001,-0.347930
0.019220000,-0.383799
0.019230001,0.106403
0.019239999,-0.591036
0.019250000,0.302658
0.019260000,0.083350
0.019269999,-0.382652
0.019280000,0.083908
0.019290000,-0.394073
0.019309999,-0.404018
0.019320000,0.083051
0.019330001,-0.577619
0.019339999,0.245918
0.019350000,0.085480
0.019360000,-0.427849
0.019370001,0.085969
0.019379999,-0.673478
0.019390000,0.234541
0.019400001,-0.547986
0.019409999,0.184492
0.019420000,-0.600156
0.019430000,0.226208
0.019440001,0.087332
0.019450000,-0.471657
0.019470001,-0.625128
0.019479999,0.230504
0.019490000,-0.629249
0.019500000,0.224407
0.019509999,-0.620743
0.019520000,0.205764
0.019530000,0.088901
0.019540001,-0.513933
0.019560000,-0.452673
0.019570000,0.017676
0.019579999,-0.639359
0.019590000,0.194483
0.019600000,0.089889
0.019610001,-0.544552
0.019619999,0.090182
0.019630000,-0.554541
0.019649999,-0.467670
